Date,Open,High,Low,Close,Adj Close,Volume
2017-07-06,5.000000,5.000000,5.000000,5.000000,5.000000,209589
2017-07-07,5.010000,5.010000,5.010000,5.000000,5.000000,1200
2017-07-10,5.006250,5.006250,5.006250,5.006250,5.006250,0
2017-07-11,5.005000,5.005000,5.005000,5.005000,5.005000,0
2017-07-12,5.010000,5.010000,5.010000,5.010000,5.010000,198191
2017-07-13,5.006250,5.006250,5.006250,5.006250,5.006250,0
2017-07-14,5.010000,5.010000,5.010000,5.010000,5.010000,56200
2017-07-17,5.010000,5.010000,5.010000,5.010000,5.010000,159291
2017-07-18,5.010000,5.010000,5.010000,5.010000,5.010000,39776
2017-07-19,5.010000,5.010000,5.010000,5.010000,5.010000,74000
2017-07-20,5.010000,5.010000,5.010000,5.010000,5.010000,89492
2017-07-21,5.010000,5.010000,5.010000,5.010000,5.010000,100004
2017-07-24,5.010000,5.010000,5.010000,5.010000,5.010000,23120
2017-07-25,5.010000,5.010000,5.010000,5.010000,5.010000,194779
2017-07-26,5.010000,5.010000,5.010000,5.010000,5.010000,19500
2017-07-27,5.020000,5.020000,5.020000,5.010000,5.010000,29349
2017-07-28,5.020000,5.020000,5.010000,5.010000,5.010000,30754
2017-07-31,5.020000,5.020000,5.020000,5.020000,5.020000,357865
2017-08-01,5.015000,5.015000,5.015000,5.015000,5.015000,0
2017-08-02,5.020000,5.020000,5.020000,5.020000,5.020000,1357
2017-08-03,5.020000,5.020000,5.020000,5.020000,5.020000,431208
2017-08-04,5.015000,5.015000,5.015000,5.015000,5.015000,0
2017-08-07,5.020000,5.020000,5.020000,5.020000,5.020000,2000
2017-08-08,5.020000,5.020000,5.020000,5.010000,5.010000,46626
2017-08-09,5.020000,5.020000,5.020000,5.020000,5.020000,200002
2017-08-10,5.020000,5.020000,5.020000,5.020000,5.020000,70363
2017-08-11,5.020000,5.050000,5.020000,5.020000,5.020000,17940
2017-08-14,5.020000,5.020000,5.020000,5.020000,5.020000,196889
2017-08-15,5.020000,5.020000,5.020000,5.020000,5.020000,300000
2017-08-16,5.020000,5.020000,5.020000,5.020000,5.020000,100000
2017-08-17,5.020000,5.020000,5.020000,5.020000,5.020000,705000
2017-08-18,5.021250,5.021250,5.021250,5.021250,5.021250,0
2017-08-21,5.021250,5.021250,5.021250,5.021250,5.021250,0
2017-08-22,5.020000,5.020000,5.020000,5.020000,5.020000,15340
2017-08-23,5.020000,5.020000,5.020000,5.020000,5.020000,172557
2017-08-24,5.021250,5.021250,5.021250,5.021250,5.021250,0
2017-08-25,5.021250,5.021250,5.021250,5.021250,5.021250,0
2017-08-29,5.030000,5.030000,5.030000,5.030000,5.030000,218564
2017-08-30,5.080000,5.080000,5.020000,5.020000,5.020000,241944
2017-08-31,5.023750,5.023750,5.023750,5.023750,5.023750,0
2017-09-01,5.030000,5.030000,5.020000,5.020000,5.020000,902265
2017-09-04,5.020000,5.020000,5.020000,5.030000,5.030000,6000
2017-09-05,5.027500,5.027500,5.027500,5.027500,5.027500,0
2017-09-06,5.030000,5.030000,5.030000,5.030000,5.030000,2963
2017-09-07,5.030000,5.030000,5.030000,5.030000,5.030000,182500
2017-09-08,5.030000,5.030000,5.030000,5.030000,5.030000,24715
2017-09-11,5.030000,5.030000,5.030000,5.030000,5.030000,249874
2017-09-12,5.030000,5.030000,5.030000,5.020000,5.020000,5000
2017-09-13,5.023750,5.023750,5.023750,5.023750,5.023750,0
2017-09-14,5.020000,5.020000,5.020000,5.020000,5.020000,217000
2017-09-15,5.020000,5.020000,5.020000,5.020000,5.020000,46633
2017-09-18,5.020000,5.020000,5.020000,5.020000,5.020000,754561
2017-09-19,5.020000,5.020000,5.020000,5.020000,5.020000,1123056
2017-09-20,5.020000,5.020000,5.020000,5.020000,5.020000,0
2017-09-21,5.020000,5.020000,5.020000,5.020000,5.020000,855733
2017-09-22,5.020000,5.020000,5.020000,5.020000,5.020000,49823
2017-09-25,5.020000,5.020000,5.020000,5.020000,5.020000,61752
2017-09-26,5.020000,5.020000,5.020000,5.020000,5.020000,4408
2017-09-27,5.016250,5.016250,5.016250,5.016250,5.016250,0
2017-09-28,5.020000,5.020000,5.020000,5.020000,5.020000,11750
2017-09-29,5.020000,5.020000,5.020000,5.020000,5.020000,5026
2017-10-02,5.020000,5.020000,5.010000,5.010000,5.010000,559637
2017-10-03,5.016250,5.016250,5.016250,5.016250,5.016250,0
2017-10-04,5.020000,5.020000,5.020000,5.020000,5.020000,7500
2017-10-05,5.013750,5.013750,5.013750,5.013750,5.013750,0
2017-10-06,5.013750,5.013750,5.013750,5.013750,5.013750,0
2017-10-09,5.010000,5.010000,5.010000,5.010000,5.010000,10000
2017-10-10,5.015000,5.015000,5.015000,5.015000,5.015000,0
2017-10-11,5.020000,5.020000,5.010000,5.010000,5.010000,607213
2017-10-12,5.020000,5.020000,5.020000,5.010000,5.010000,278338
2017-10-13,5.020000,5.020000,5.020000,5.020000,5.020000,543655
2017-10-16,5.010000,5.010000,5.010000,5.010000,5.010000,308000
2017-10-17,5.010000,5.010000,5.010000,5.010000,5.010000,6483
2017-10-18,5.010000,5.010000,5.010000,5.010000,5.010000,1001499
2017-10-19,5.011250,5.011250,5.011250,5.011250,5.011250,0
2017-10-20,5.011250,5.011250,5.011250,5.011250,5.011250,0
2017-10-23,5.011250,5.011250,5.011250,5.011250,5.011250,0
2017-10-24,5.010000,5.010000,5.010000,5.010000,5.010000,111438
2017-10-25,5.008750,5.008750,5.008750,5.008750,5.008750,0
2017-10-26,5.008750,5.008750,5.008750,5.008750,5.008750,0
2017-10-27,5.011250,5.011250,5.011250,5.011250,5.011250,0
2017-10-30,5.012500,5.012500,5.012500,5.012500,5.012500,0
2017-10-31,5.010000,5.010000,5.010000,5.010000,5.010000,30000
2017-11-01,5.010000,5.010000,5.010000,5.010000,5.010000,0
2017-11-02,5.010000,5.010000,5.010000,5.010000,5.010000,3500
2017-11-03,5.010000,5.010000,5.010000,5.010000,5.010000,0
2017-11-06,5.010000,5.010000,5.010000,5.010000,5.010000,66736
2017-11-07,5.010000,5.010000,5.010000,5.010000,5.010000,0
2017-11-08,5.010000,5.010000,5.010000,5.010000,5.010000,0
2017-11-09,5.010000,5.010000,5.010000,5.010000,5.010000,125142
2017-11-10,5.010000,5.010000,5.010000,5.010000,5.010000,15825
2017-11-13,5.010000,5.010000,5.010000,5.010000,5.010000,8347
2017-11-14,5.010000,5.010000,5.010000,5.010000,5.010000,14285
2017-11-15,5.010000,5.010000,5.010000,5.010000,5.010000,56035
2017-11-16,5.010000,5.010000,5.010000,5.000000,5.000000,35528
2017-11-17,5.005000,5.005000,5.005000,5.005000,5.005000,0
2017-11-20,5.010000,5.010000,5.000000,5.000000,5.000000,13900
2017-11-21,5.000000,5.000000,5.000000,5.000000,5.000000,80025
2017-11-22,5.000000,5.000000,5.000000,5.000000,5.000000,10500
2017-11-23,5.010000,5.010000,5.010000,5.010000,5.010000,16745
2017-11-24,5.000000,5.000000,5.000000,5.000000,5.000000,20000
2017-11-27,5.010000,5.010000,5.000000,5.000000,5.000000,76226
2017-11-28,5.000000,5.000000,5.000000,5.010000,5.010000,6482
2017-11-29,5.010000,5.010000,5.000000,5.000000,5.000000,29279
2017-11-30,5.010000,5.010000,5.010000,5.000000,5.000000,35337
2017-12-01,5.000000,5.000000,5.000000,5.000000,5.000000,5421
2017-12-04,5.000000,5.000000,5.000000,5.000000,5.000000,223468
2017-12-05,5.000000,5.000000,5.000000,5.000000,5.000000,33600
2017-12-06,5.000000,5.000000,5.000000,5.000000,5.000000,126940
2017-12-07,5.000000,5.000000,5.000000,5.000000,5.000000,11891
2017-12-08,5.000000,5.000000,5.000000,5.000000,5.000000,450801
2017-12-11,5.000000,5.000000,5.000000,5.000000,5.000000,6429
2017-12-12,5.000000,5.000000,5.000000,5.000000,5.000000,150000
2017-12-13,5.000000,5.000000,5.000000,5.000000,5.000000,66339
2017-12-14,5.000000,5.000000,5.000000,5.000000,5.000000,151318
2017-12-15,5.000000,5.000000,5.000000,5.000000,5.000000,109880
2017-12-18,5.000000,5.000000,5.000000,5.000000,5.000000,168000
2017-12-19,5.000000,5.000000,5.000000,5.000000,5.000000,38000
2017-12-20,5.000000,5.000000,5.000000,5.000000,5.000000,427864
2017-12-21,5.000000,5.000000,5.000000,5.000000,5.000000,156758
2017-12-22,5.000000,5.000000,5.000000,5.000000,5.000000,148000
2017-12-27,5.000000,5.000000,5.000000,5.000000,5.000000,73606
2017-12-28,5.000000,5.000000,5.000000,5.000000,5.000000,24200
2017-12-29,5.000000,5.000000,5.000000,5.000000,5.000000,0
2018-01-02,5.000000,5.000000,5.000000,5.000000,5.000000,14000
2018-01-03,5.000000,5.000000,5.000000,5.000000,5.000000,49295
2018-01-04,4.990000,4.990000,4.990000,4.990000,4.990000,10220
2018-01-05,4.990000,4.990000,4.990000,4.990000,4.990000,0
2018-01-08,4.990000,5.000000,4.990000,4.990000,4.990000,29347
2018-01-09,5.000000,5.000000,5.000000,5.000000,5.000000,36602
2018-01-10,5.000000,5.000000,4.990000,4.990000,4.990000,36605
2018-01-11,4.990000,5.000000,4.990000,4.990000,4.990000,110851
2018-01-12,5.000000,5.000000,4.990000,4.990000,4.990000,6500
2018-01-15,4.990000,4.990000,4.990000,4.990000,4.990000,0
2018-01-16,5.000000,5.000000,4.990000,4.990000,4.990000,22809
2018-01-17,4.990000,4.990000,4.990000,4.990000,4.990000,102021
2018-01-18,4.990000,4.990000,4.990000,4.990000,4.990000,3450
2018-01-19,4.990000,4.990000,4.990000,4.990000,4.990000,36500
2018-01-22,4.990000,4.990000,4.990000,4.990000,4.990000,12835
2018-01-23,4.990000,4.990000,4.990000,4.990000,4.990000,0
2018-01-24,4.990000,4.990000,4.990000,4.990000,4.990000,64887
2018-01-25,4.990000,4.990000,4.990000,4.990000,4.990000,1500
2018-01-26,4.990000,4.990000,4.990000,4.990000,4.990000,422557
2018-01-29,4.980000,4.980000,4.980000,4.980000,4.980000,125000
2018-01-30,4.990000,4.990000,4.990000,4.990000,4.990000,113080
2018-01-31,4.990000,4.990000,4.990000,4.980000,4.980000,8000
2018-02-01,4.980000,4.990000,4.980000,4.980000,4.980000,74452
2018-02-02,4.990000,4.990000,4.980000,4.980000,4.980000,45400
2018-02-05,4.980000,4.990000,4.980000,4.990000,4.990000,157960
2018-02-06,4.990000,4.990000,4.990000,4.990000,4.990000,142000
2018-02-07,4.990000,4.990000,4.990000,4.990000,4.990000,25585
2018-02-08,4.990000,4.990000,4.990000,4.990000,4.990000,29908
2018-02-09,4.990000,4.990000,4.990000,4.990000,4.990000,181479
2018-02-12,4.990000,4.990000,4.990000,4.990000,4.990000,632877
2018-02-13,4.990000,4.990000,4.990000,4.990000,4.990000,249113
2018-02-14,4.990000,4.990000,4.990000,4.980000,4.980000,501480
2018-02-15,4.980000,4.980000,4.980000,4.980000,4.980000,47530
2018-02-16,4.980000,4.980000,4.980000,4.980000,4.980000,170200
2018-02-19,4.980000,4.980000,4.980000,4.980000,4.980000,49325
2018-02-20,4.980000,4.980000,4.980000,4.980000,4.980000,108401
2018-02-21,4.980000,4.980000,4.980000,4.980000,4.980000,0
2018-02-22,4.980000,4.980000,4.980000,4.980000,4.980000,1010
2018-02-23,4.980000,4.980000,4.980000,4.980000,4.980000,0
2018-02-26,4.990000,4.990000,4.990000,4.990000,4.990000,83800
2018-02-27,4.980000,4.980000,4.980000,4.980000,4.980000,30000
2018-02-28,4.980000,4.980000,4.980000,4.980000,4.980000,9841
2018-03-01,4.980000,4.980000,4.980000,4.980000,4.980000,14713
2018-03-02,4.980000,4.980000,4.980000,4.980000,4.980000,8010
2018-03-05,4.990000,4.990000,4.990000,4.980000,4.980000,2006
2018-03-06,4.990000,4.990000,4.980000,4.990000,4.990000,30067
2018-03-07,4.990000,4.990000,4.990000,4.980000,4.980000,15115
2018-03-08,4.980000,4.980000,4.980000,4.980000,4.980000,0
2018-03-09,4.980000,4.980000,4.980000,4.980000,4.980000,0
2018-03-12,4.990000,4.990000,4.990000,4.990000,4.990000,81000
2018-03-13,4.990000,4.990000,4.990000,4.990000,4.990000,74986
2018-03-14,4.990000,4.990000,4.980000,4.990000,4.990000,133673
2018-03-15,4.990000,4.990000,4.990000,4.990000,4.990000,0
2018-03-16,4.990000,4.990000,4.990000,4.990000,4.990000,0
2018-03-19,4.980000,4.980000,4.980000,4.990000,4.990000,67500
2018-03-20,4.990000,4.990000,4.990000,4.990000,4.990000,0
2018-03-21,4.980000,4.980000,4.980000,4.980000,4.980000,60961
2018-03-22,4.990000,4.990000,4.990000,4.990000,4.990000,108950
2018-03-23,4.990000,4.990000,4.990000,4.990000,4.990000,68625
2018-03-26,4.990000,4.990000,4.990000,4.990000,4.990000,278814
2018-03-27,4.990000,4.990000,4.990000,4.990000,4.990000,348000
2018-03-28,4.990000,4.990000,4.990000,4.990000,4.990000,1578449
2018-03-29,4.990000,4.990000,4.990000,4.990000,4.990000,73368
2018-04-03,4.990000,4.990000,4.990000,4.990000,4.990000,154317
2018-04-04,4.990000,4.990000,4.990000,4.990000,4.990000,107347
2018-04-05,4.988000,4.988000,4.988000,4.988000,4.988000,0
2018-04-06,4.990000,4.990000,4.990000,4.990000,4.990000,145600
2018-04-09,4.990000,4.990000,4.990000,4.990000,4.990000,731200
2018-04-10,4.990000,4.990000,4.990000,4.990000,4.990000,131766
2018-04-11,4.991000,4.991000,4.991000,4.991000,4.991000,0
2018-04-12,4.990000,4.990000,4.990000,4.990000,4.990000,203000
2018-04-13,4.990000,4.990000,4.990000,4.990000,4.990000,30060
2018-04-16,4.990000,4.990000,4.990000,4.990000,4.990000,135443
2018-04-17,4.980000,4.980000,4.980000,4.990000,4.990000,17250
2018-04-18,4.982000,4.982000,4.982000,4.982000,4.982000,0
2018-04-19,4.990000,4.990000,4.990000,4.980000,4.980000,385360
2018-04-20,4.980000,4.980000,4.980000,4.980000,4.980000,94629
2018-04-23,4.980000,4.980000,4.980000,4.980000,4.980000,6114
2018-04-24,4.980000,4.980000,4.980000,4.980000,4.980000,9980
2018-04-25,4.980000,4.980000,4.980000,4.980000,4.980000,33530
2018-04-26,4.980000,4.980000,4.980000,4.980000,4.980000,44385
2018-04-27,4.980000,4.980000,4.980000,4.980000,4.980000,82267
2018-04-30,4.980000,4.980000,4.980000,4.980000,4.980000,3410000
2018-05-01,4.980000,4.980000,4.980000,4.980000,4.980000,0
2018-05-02,4.980000,4.980000,4.980000,4.980000,4.980000,689
2018-05-03,4.980000,4.990000,4.980000,4.980000,4.980000,87763
2018-05-04,4.980000,4.980000,4.980000,4.980000,4.980000,181710
2018-05-08,4.980000,4.980000,4.980000,4.980000,4.980000,4733017
2018-05-09,4.980000,4.980000,4.980000,4.980000,4.980000,539110
2018-05-10,4.980000,4.980000,4.980000,4.980000,4.980000,163500
2018-05-11,4.980000,4.980000,4.980000,4.980000,4.980000,2025623
2018-05-14,4.980000,4.980000,4.980000,4.980000,4.980000,75420
2018-05-15,4.980000,4.980000,4.980000,4.980000,4.980000,16008
2018-05-16,4.980000,4.980000,4.980000,4.980000,4.980000,20673
2018-05-17,4.980000,4.980000,4.980000,4.980000,4.980000,184438
2018-05-18,4.980000,4.980000,4.980000,4.980000,4.980000,377050
2018-05-21,4.980000,4.980000,4.980000,4.980000,4.980000,6955
2018-05-22,4.980000,4.980000,4.980000,4.980000,4.980000,339466
2018-05-23,4.990000,4.990000,4.990000,4.980000,4.980000,1000
2018-05-24,4.990000,5.000000,4.990000,4.990000,4.990000,841073
2018-05-25,5.000000,5.000000,4.990000,4.990000,4.990000,115828
2018-05-29,5.000000,5.000000,5.000000,5.000000,5.000000,118764
2018-05-30,5.010000,5.010000,5.000000,5.000000,5.000000,71612
2018-05-31,5.000000,5.000000,5.000000,5.000000,5.000000,448051
2018-06-01,5.000000,5.000000,5.000000,5.000000,5.000000,433566
2018-06-04,5.000000,5.000000,4.990000,4.990000,4.990000,2292998
2018-06-05,4.990000,5.000000,4.990000,4.990000,4.990000,129734
2018-06-06,4.990000,4.990000,4.990000,4.990000,4.990000,25000
2018-06-07,5.010000,5.010000,4.990000,4.990000,4.990000,587145
2018-06-08,5.000000,5.000000,5.000000,5.000000,5.000000,662636
2018-06-11,4.990000,4.990000,4.990000,4.990000,4.990000,274964
2018-06-12,4.990000,4.990000,4.990000,4.990000,4.990000,458218
2018-06-13,4.990000,4.990000,4.990000,4.990000,4.990000,8630
2018-06-14,4.990000,4.990000,4.990000,4.990000,4.990000,38062
2018-06-15,4.990000,5.000000,4.990000,4.990000,4.990000,88200
2018-06-18,5.000000,5.000000,4.990000,4.990000,4.990000,20422
2018-06-19,5.000000,5.000000,5.000000,5.000000,5.000000,133911
2018-06-20,5.000000,5.000000,5.000000,4.990000,4.990000,27510
2018-06-21,5.000000,5.000000,5.000000,5.000000,5.000000,195526
2018-06-22,5.000000,5.000000,5.000000,5.000000,5.000000,196374
2018-06-25,5.000000,5.020000,5.000000,5.000000,5.000000,540349
2018-06-26,5.000000,5.000000,5.000000,5.000000,5.000000,441664
2018-06-27,5.000000,5.000000,5.000000,5.000000,5.000000,111714
2018-06-28,5.000000,5.010000,5.000000,5.000000,5.000000,3218607
2018-06-29,5.000000,5.000000,5.000000,5.000000,5.000000,269926
2018-07-02,5.000000,5.010000,5.000000,5.000000,5.000000,67576
2018-07-03,5.000000,5.000000,5.000000,5.000000,5.000000,851
2018-07-04,4.990000,4.990000,4.990000,5.000000,5.000000,1515
2018-07-05,5.000000,5.000000,5.000000,5.000000,5.000000,266071
2018-07-06,5.000000,5.010000,5.000000,5.000000,5.000000,45565
2018-07-09,5.000000,5.000000,5.000000,5.000000,5.000000,4203
2018-07-10,5.000000,5.000000,5.000000,5.000000,5.000000,16025
2018-07-11,5.010000,5.010000,5.010000,5.000000,5.000000,2000
2018-07-12,5.000000,5.010000,5.000000,5.000000,5.000000,147665
2018-07-13,5.000000,5.000000,5.000000,5.000000,5.000000,53146
2018-07-16,5.000000,5.000000,5.000000,5.000000,5.000000,230808
2018-07-17,5.000000,5.000000,5.000000,5.000000,5.000000,96759
2018-07-18,5.000000,5.000000,5.000000,5.000000,5.000000,939128
2018-07-19,5.000000,5.000000,5.000000,5.000000,5.000000,1969386
2018-07-20,5.010000,5.010000,5.000000,5.000000,5.000000,51846
2018-07-23,5.010000,5.010000,5.000000,5.000000,5.000000,69754
2018-07-24,5.000000,5.000000,5.000000,5.000000,5.000000,43054
2018-07-25,5.000000,5.000000,5.000000,5.000000,5.000000,87870
2018-07-26,5.000000,5.000000,5.000000,5.000000,5.000000,116440
2018-07-27,5.000000,5.000000,5.000000,5.000000,5.000000,206325
2018-07-30,5.000000,5.000000,5.000000,5.000000,5.000000,143094
2018-07-31,5.000000,5.000000,5.000000,5.000000,5.000000,227166
2018-08-01,5.000000,5.000000,5.000000,5.000000,5.000000,1035613
2018-08-02,5.000000,5.000000,5.000000,5.000000,5.000000,108931
2018-08-03,5.000000,5.010000,5.000000,5.010000,5.010000,124373
2018-08-06,5.010000,5.010000,5.000000,5.000000,5.000000,309251
2018-08-07,5.010000,5.010000,5.000000,5.000000,5.000000,1162114
2018-08-08,5.000000,5.010000,5.000000,5.010000,5.010000,1241528
2018-08-09,5.000000,5.010000,5.000000,5.010000,5.010000,10337
2018-08-10,5.010000,5.010000,5.010000,5.010000,5.010000,85875
2018-08-13,5.010000,5.010000,5.010000,5.010000,5.010000,33208
2018-08-14,5.010000,5.010000,5.010000,5.010000,5.010000,6607
2018-08-15,5.010000,5.020000,5.010000,5.010000,5.010000,290090
2018-08-16,5.020000,5.020000,5.010000,5.010000,5.010000,123667
2018-08-17,5.010000,5.020000,5.010000,5.010000,5.010000,85886
2018-08-20,5.010000,5.020000,5.010000,5.020000,5.020000,171770
2018-08-21,5.020000,5.020000,5.020000,5.010000,5.010000,4351
2018-08-22,5.020000,5.020000,5.010000,5.010000,5.010000,520443
2018-08-23,5.020000,5.020000,5.010000,5.020000,5.020000,20603
2018-08-24,5.020000,5.020000,5.010000,5.010000,5.010000,119784
2018-08-28,5.010000,5.010000,5.010000,5.010000,5.010000,478430
2018-08-29,5.010000,5.010000,5.010000,5.010000,5.010000,397161
2018-08-30,5.010000,5.010000,5.010000,5.010000,5.010000,75842
2018-08-31,5.020000,5.020000,5.010000,5.020000,5.020000,1523577
2018-09-03,5.020000,5.020000,5.020000,5.020000,5.020000,13959
2018-09-04,5.020000,5.020000,5.020000,5.010000,5.010000,161966
2018-09-05,5.020000,5.020000,5.010000,5.010000,5.010000,142574
2018-09-06,5.020000,5.020000,5.020000,5.020000,5.020000,847521
2018-09-07,5.020000,5.020000,5.010000,5.010000,5.010000,446235
2018-09-10,5.010000,5.010000,5.010000,5.010000,5.010000,382372
2018-09-11,5.010000,5.010000,5.010000,5.010000,5.010000,592685
2018-09-12,5.010000,5.010000,5.010000,5.010000,5.010000,167114
2018-09-13,5.010000,5.010000,5.010000,5.010000,5.010000,3613
2018-09-14,5.010000,5.010000,5.010000,5.010000,5.010000,62473
2018-09-17,5.010000,5.010000,5.010000,5.010000,5.010000,371375
2018-09-18,5.000000,5.010000,5.000000,5.010000,5.010000,1167585
2018-09-19,5.010000,5.010000,5.000000,5.010000,5.010000,225032
2018-09-20,5.010000,5.010000,4.950000,5.010000,5.010000,182356
2018-09-21,5.010000,5.010000,5.010000,5.010000,5.010000,76375
2018-09-24,5.010000,5.010000,5.000000,5.010000,5.010000,545470
2018-09-25,5.010000,5.010000,5.000000,5.010000,5.010000,66863
2018-09-26,5.010000,5.010000,5.010000,5.010000,5.010000,167850
2018-09-27,5.010000,5.010000,5.010000,5.010000,5.010000,25637
2018-09-28,5.010000,5.010000,5.010000,5.010000,5.010000,99970
2018-10-01,5.010000,5.010000,5.010000,5.010000,5.010000,206425
2018-10-02,5.010000,5.010000,5.010000,5.010000,5.010000,170625
2018-10-03,5.010000,5.010000,5.010000,5.010000,5.010000,137870
2018-10-04,5.010000,5.010000,5.000000,5.000000,5.000000,130971
2018-10-05,5.000000,5.010000,5.000000,5.000000,5.000000,137056
2018-10-08,5.010000,5.010000,5.000000,5.000000,5.000000,197567
2018-10-09,5.010000,5.010000,5.000000,5.000000,5.000000,119963
2018-10-10,5.000000,5.010000,5.000000,5.010000,5.010000,132061
2018-10-11,5.010000,5.010000,5.010000,5.010000,5.010000,197708
2018-10-12,5.010000,5.010000,5.010000,5.010000,5.010000,77055
2018-10-15,5.010000,5.010000,5.010000,5.010000,5.010000,31558
2018-10-16,5.010000,5.010000,5.010000,5.010000,5.010000,206559
2018-10-17,5.010000,5.010000,5.010000,5.010000,5.010000,244052
2018-10-18,5.010000,5.010000,5.010000,5.010000,5.010000,44373
2018-10-19,5.010000,5.010000,5.010000,5.010000,5.010000,19898
2018-10-22,5.010000,5.010000,5.010000,5.010000,5.010000,22442
2018-10-23,5.010000,5.020000,5.010000,5.010000,5.010000,55551
2018-10-24,5.010000,5.020000,5.010000,5.020000,5.020000,67612
2018-10-25,5.020000,5.020000,5.010000,5.020000,5.020000,249336
2018-10-26,5.020000,5.020000,5.020000,5.020000,5.020000,396052
2018-10-29,5.020000,5.020000,5.020000,5.020000,5.020000,273686
2018-10-30,5.020000,5.020000,5.020000,5.020000,5.020000,2231456
2018-10-31,5.020000,5.020000,5.020000,5.020000,5.020000,60864
2018-11-01,5.020000,5.020000,5.020000,5.020000,5.020000,249471
2018-11-02,5.010000,5.020000,5.010000,5.020000,5.020000,98899
2018-11-05,5.020000,5.020000,5.010000,5.010000,5.010000,206733
2018-11-06,5.020000,5.020000,5.010000,5.010000,5.010000,295718
2018-11-07,5.010000,5.020000,5.010000,5.010000,5.010000,777736
2018-11-08,5.010000,5.010000,5.010000,5.010000,5.010000,145784
2018-11-09,5.020000,5.020000,5.010000,5.010000,5.010000,508746
2018-11-12,5.010000,5.020000,5.010000,5.020000,5.020000,532332
