"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 15, 2019","8,776.5","8,778.2","8,785.3","8,718.3","-","0.01%"
"Apr 12, 2019","8,775.4","8,770.8","8,778.1","8,739.0","-","0.44%"
"Apr 11, 2019","8,737.1","8,767.6","8,767.6","8,720.8","-","-0.22%"
"Apr 10, 2019","8,756.2","8,721.6","8,758.4","8,712.3","-","0.57%"
"Apr 09, 2019","8,706.7","8,710.6","8,739.3","8,691.9","-","-0.41%"
"Apr 08, 2019","8,742.6","8,702.7","8,745.3","8,669.7","-","0.28%"
"Apr 05, 2019","8,718.5","8,701.8","8,722.0","8,691.0","-","0.51%"
"Apr 04, 2019","8,674.5","8,676.3","8,709.6","8,623.6","-","-0.04%"
"Apr 03, 2019","8,677.8","8,670.0","8,729.2","8,649.5","-","0.60%"
"Apr 02, 2019","8,625.7","8,595.6","8,634.2","8,581.8","-","0.30%"
"Apr 01, 2019","8,600.2","8,568.5","8,604.2","8,535.9","-","1.35%"
"Mar 29, 2019","8,485.7","8,484.5","8,489.0","8,433.2","-","0.80%"
"Mar 28, 2019","8,418.6","8,423.9","8,448.0","8,369.4","-","0.17%"
"Mar 27, 2019","8,403.9","8,468.6","8,483.0","8,339.3","-","-0.58%"
"Mar 26, 2019","8,453.0","8,484.1","8,529.0","8,410.7","-","0.47%"
"Mar 25, 2019","8,413.6","8,394.0","8,443.0","8,354.2","-","-0.12%"
"Mar 22, 2019","8,424.1","8,576.3","8,603.8","8,421.2","-","-2.23%"
"Mar 21, 2019","8,616.4","8,459.6","8,630.3","8,459.6","-","1.52%"
"Mar 20, 2019","8,487.0","8,450.5","8,535.3","8,415.3","-","0.44%"
"Mar 19, 2019","8,449.7","8,459.2","8,496.8","8,418.2","-","0.32%"
"Mar 18, 2019","8,423.1","8,406.2","8,448.8","8,385.8","-","0.26%"
"Mar 15, 2019","8,400.9","8,363.1","8,428.8","8,353.3","-","0.89%"
"Mar 14, 2019","8,327.1","8,343.6","8,355.8","8,324.8","-","-0.18%"
"Mar 13, 2019","8,342.1","8,312.3","8,383.3","8,310.9","-","0.77%"
"Mar 12, 2019","8,278.1","8,249.3","8,298.9","8,238.6","-","0.52%"
"Mar 11, 2019","8,235.2","8,104.2","8,238.6","8,103.6","-","2.11%"
"Mar 08, 2019","8,064.7","7,978.7","8,068.4","7,978.5","-","-0.16%"
"Mar 07, 2019","8,077.6","8,149.7","8,159.2","8,048.8","-","-1.19%"
"Mar 06, 2019","8,175.0","8,225.3","8,232.2","8,165.9","-","-0.61%"
"Mar 05, 2019","8,225.1","8,224.9","8,249.8","8,183.6","-","0.08%"
"Mar 04, 2019","8,218.2","8,267.7","8,281.6","8,129.3","-","-0.01%"
"Mar 01, 2019","8,219.1","8,219.7","8,228.7","8,161.1","-","0.76%"
"Feb 28, 2019","8,157.0","8,152.0","8,189.6","8,139.1","-","-0.25%"
"Feb 27, 2019","8,177.4","8,152.9","8,187.4","8,095.1","-","-0.08%"
"Feb 26, 2019","8,184.2","8,156.3","8,208.8","8,142.7","-","0.11%"
"Feb 25, 2019","8,175.2","8,208.4","8,228.4","8,171.0","-","0.35%"
"Feb 22, 2019","8,146.6","8,105.9","8,150.9","8,100.0","-","0.79%"
"Feb 21, 2019","8,082.9","8,096.6","8,115.0","8,044.6","-","-0.38%"
"Feb 20, 2019","8,114.1","8,123.2","8,153.0","8,074.0","-","-0.01%"
"Feb 19, 2019","8,115.3","8,077.1","8,141.1","8,076.4","-","0.16%"
"Feb 15, 2019","8,102.2","8,115.0","8,123.8","8,064.4","-","0.47%"
"Feb 14, 2019","8,064.5","8,023.3","8,093.7","8,003.9","-","0.11%"
"Feb 13, 2019","8,055.4","8,081.1","8,109.0","8,048.3","-","0.02%"
"Feb 12, 2019","8,054.0","7,991.9","8,062.1","7,977.8","-","1.53%"
"Feb 11, 2019","7,932.9","7,969.7","7,989.3","7,915.2","-","-0.06%"
"Feb 08, 2019","7,937.3","7,857.2","7,938.9","7,849.6","-","0.16%"
"Feb 07, 2019","7,924.6","7,958.3","7,981.7","7,866.5","-","-1.32%"
"Feb 06, 2019","8,030.6","8,060.8","8,073.4","7,998.7","-","-0.34%"
"Feb 05, 2019","8,058.4","7,996.2","8,065.5","7,994.6","-","0.92%"
"Feb 04, 2019","7,985.3","7,889.6","7,986.4","7,885.1","-","1.23%"
"Feb 01, 2019","7,888.4","7,885.2","7,941.7","7,867.5","-","-0.45%"
"Jan 31, 2019","7,924.4","7,848.7","7,958.2","7,845.3","-","1.46%"
"Jan 30, 2019","7,810.6","7,696.6","7,832.4","7,673.4","-","2.65%"
"Jan 29, 2019","7,608.8","7,680.9","7,687.6","7,586.6","-","-0.96%"
"Jan 28, 2019","7,682.5","7,676.5","7,683.0","7,622.0","-","-1.33%"
"Jan 25, 2019","7,786.1","7,749.7","7,801.7","7,724.1","-","1.27%"
"Jan 24, 2019","7,688.8","7,663.3","7,698.2","7,636.0","-","0.66%"
"Jan 23, 2019","7,638.6","7,673.3","7,700.6","7,553.4","-","0.18%"
"Jan 22, 2019","7,624.9","7,727.9","7,730.1","7,575.2","-","-2.03%"
"Jan 18, 2019","7,782.9","7,767.9","7,819.2","7,717.9","-","0.98%"
"Jan 17, 2019","7,707.0","7,624.1","7,740.1","7,613.7","-","0.75%"
"Jan 16, 2019","7,649.8","7,659.9","7,709.3","7,645.8","-","-0.02%"
"Jan 15, 2019","7,651.0","7,538.1","7,656.6","7,533.7","-","1.97%"
"Jan 14, 2019","7,503.5","7,498.2","7,533.1","7,470.9","-","-0.92%"
"Jan 11, 2019","7,572.8","7,548.1","7,576.4","7,527.6","-","-0.29%"
"Jan 10, 2019","7,595.2","7,515.0","7,600.0","7,476.6","-","0.31%"
"Jan 09, 2019","7,571.9","7,544.2","7,606.8","7,513.1","-","0.75%"
"Jan 08, 2019","7,515.8","7,520.4","7,542.0","7,407.0","-","0.98%"
"Jan 07, 2019","7,442.8","7,381.2","7,480.9","7,356.5","-","1.02%"
"Jan 04, 2019","7,367.6","7,169.6","7,393.4","7,151.9","-","4.48%"
"Jan 03, 2019","7,051.5","7,197.9","7,218.5","7,042.7","-","-3.34%"
"Jan 02, 2019","7,295.0","7,109.0","7,333.8","7,109.0","-","0.49%"
"Dec 31, 2018","7,259.6","7,288.1","7,300.2","7,195.3","-","0.72%"
"Dec 28, 2018","7,207.4","7,254.8","7,325.6","7,148.2","-","-0.04%"
"Dec 27, 2018","7,210.4","7,073.1","7,214.6","6,929.6","-","0.41%"
"Dec 26, 2018","7,180.8","6,844.0","7,182.0","6,789.9","-","6.16%"
"Dec 24, 2018","6,764.1","6,872.7","6,965.7","6,759.2","-","-2.43%"
"Dec 21, 2018","6,932.9","7,215.5","7,233.0","6,895.5","-","-3.15%"
"Dec 20, 2018","7,158.3","7,238.0","7,316.3","7,065.1","-","-1.57%"
"Dec 19, 2018","7,272.7","7,430.2","7,539.2","7,205.9","-","-2.29%"
"Dec 18, 2018","7,443.0","7,456.3","7,511.3","7,377.8","-","0.69%"
"Dec 17, 2018","7,392.3","7,532.8","7,590.9","7,336.3","-","-2.22%"
"Dec 14, 2018","7,560.3","7,657.7","7,692.6","7,549.2","-","-2.56%"
"Dec 13, 2018","7,758.6","7,801.9","7,834.1","7,708.3","-","0.07%"
"Dec 12, 2018","7,752.9","7,794.8","7,871.7","7,750.4","-","0.89%"
"Dec 11, 2018","7,684.4","7,774.0","7,781.0","7,623.2","-","0.32%"
"Dec 10, 2018","7,659.8","7,568.8","7,691.5","7,489.7","-","1.05%"
"Dec 07, 2018","7,580.2","7,801.8","7,850.8","7,558.7","-","-3.30%"
"Dec 06, 2018","7,838.7","7,624.8","7,840.6","7,600.3","-","0.67%"
"Dec 04, 2018","7,786.5","8,051.9","8,073.5","7,775.8","-","-3.78%"
"Dec 03, 2018","8,092.2","8,143.4","8,143.6","8,036.1","-","1.63%"
"Nov 30, 2018","7,962.6","7,909.0","7,965.0","7,874.7","-","0.82%"
"Nov 29, 2018","7,897.7","7,895.9","7,950.0","7,837.1","-","-0.30%"
"Nov 28, 2018","7,921.4","7,741.3","7,923.1","7,692.2","-","3.17%"
"Nov 27, 2018","7,677.8","7,607.2","7,694.3","7,572.5","-","0.34%"
"Nov 26, 2018","7,651.8","7,581.3","7,653.6","7,551.6","-","2.31%"
"Nov 23, 2018","7,478.8","7,476.1","7,552.3","7,475.6","-","-0.73%"
"Nov 21, 2018","7,534.1","7,571.3","7,607.1","7,523.4","-","0.75%"
"Nov 20, 2018","7,477.9","7,419.1","7,577.6","7,380.9","-","-1.74%"
"Nov 19, 2018","7,610.4","7,827.3","7,837.9","7,588.0","-","-3.26%"
"Nov 16, 2018","7,867.0","7,816.6","7,902.7","7,787.3","-","-0.34%"
"Nov 15, 2018","7,893.8","7,733.7","7,914.9","7,678.5","-","1.80%"
"Nov 14, 2018","7,754.0","7,898.6","7,921.4","7,715.4","-","-0.84%"
"Nov 13, 2018","7,819.8","7,851.5","7,957.8","7,797.8","-","0.03%"
"Nov 12, 2018","7,817.8","8,002.4","8,012.0","7,806.6","-","-2.98%"
"Nov 09, 2018","8,058.2","8,122.7","8,132.9","7,993.8","-","-1.67%"
"Nov 08, 2018","8,194.8","8,214.9","8,233.3","8,156.5","-","-0.56%"
"Nov 07, 2018","8,241.2","8,087.2","8,244.5","8,074.8","-","3.07%"
"Nov 06, 2018","7,996.1","7,939.2","8,037.2","7,926.5","-","0.76%"
"Nov 05, 2018","7,935.5","7,945.8","7,953.6","7,847.1","-","-0.40%"
"Nov 02, 2018","7,967.7","8,055.8","8,104.9","7,903.4","-","-1.47%"
"Nov 01, 2018","8,086.5","7,985.4","8,089.6","7,929.9","-","1.46%"
"Oct 31, 2018","7,969.8","7,930.9","8,042.3","7,920.6","-","2.31%"
"Oct 30, 2018","7,789.9","7,634.0","7,796.9","7,609.7","-","1.44%"
"Oct 29, 2018","7,679.1","7,954.5","7,975.7","7,520.0","-","-2.02%"
"Oct 26, 2018","7,837.5","7,783.0","7,980.0","7,713.3","-","-2.34%"
"Oct 25, 2018","8,025.1","7,882.0","8,079.5","7,853.9","-","3.35%"
"Oct 24, 2018","7,765.2","8,122.8","8,140.6","7,751.8","-","-4.63%"
"Oct 23, 2018","8,142.1","8,009.4","8,176.9","7,930.4","-","-0.31%"
"Oct 22, 2018","8,167.8","8,173.3","8,227.8","8,107.9","-","0.48%"
"Oct 19, 2018","8,128.9","8,200.0","8,267.0","8,098.6","-","-0.12%"
"Oct 18, 2018","8,139.0","8,293.2","8,293.9","8,099.9","-","-2.23%"
"Oct 17, 2018","8,324.9","8,360.8","8,362.9","8,241.6","-","0.03%"
"Oct 16, 2018","8,322.4","8,168.3","8,339.4","8,158.7","-","2.94%"
"Oct 15, 2018","8,084.8","8,154.1","8,171.1","8,060.5","-","-1.24%"
"Oct 12, 2018","8,186.0","8,178.0","8,211.0","8,029.0","-","2.77%"
"Oct 11, 2018","7,965.1","8,021.6","8,143.6","7,883.7","-","-1.14%"
"Oct 10, 2018","8,057.1","8,372.0","8,382.8","8,054.3","-","-4.44%"
"Oct 09, 2018","8,431.3","8,409.3","8,498.5","8,395.0","-","0.26%"
"Oct 08, 2018","8,409.6","8,413.9","8,481.4","8,311.5","-","-0.63%"
"Oct 05, 2018","8,462.5","8,557.4","8,589.9","8,380.6","-","-1.21%"
"Oct 04, 2018","8,566.5","8,695.8","8,701.8","8,505.1","-","-1.91%"
"Oct 03, 2018","8,733.6","8,762.9","8,778.7","8,720.1","-","0.12%"
"Oct 02, 2018","8,723.1","8,727.8","8,788.4","8,702.5","-","-0.22%"
"Oct 01, 2018","8,741.9","8,773.4","8,804.9","8,721.3","-","0.23%"
"Sep 28, 2018","8,721.5","8,704.4","8,746.3","8,688.4","-","-0.03%"
"Sep 27, 2018","8,723.7","8,690.3","8,756.0","8,686.5","-","0.88%"
"Sep 26, 2018","8,647.2","8,648.2","8,732.4","8,636.0","-","-0.00%"
"Sep 25, 2018","8,647.3","8,634.5","8,653.0","8,603.9","-","0.19%"
"Sep 24, 2018","8,630.8","8,549.3","8,637.9","8,514.7","-","0.23%"
"Sep 21, 2018","8,610.6","8,675.0","8,693.8","8,600.3","-","-0.50%"
"Sep 20, 2018","8,654.0","8,614.0","8,669.3","8,602.4","-","1.05%"
"Sep 19, 2018","8,564.0","8,573.0","8,590.3","8,508.2","-","-0.05%"
"Sep 18, 2018","8,568.6","8,507.4","8,610.7","8,502.5","-","0.81%"
"Sep 17, 2018","8,499.5","8,600.0","8,612.9","8,491.6","-","-1.47%"
"Sep 14, 2018","8,626.2","8,660.3","8,667.1","8,591.4","-","-0.21%"
"Sep 13, 2018","8,644.7","8,614.5","8,664.2","8,610.4","-","1.00%"
"Sep 12, 2018","8,559.5","8,565.6","8,574.5","8,485.0","-","-0.26%"
"Sep 11, 2018","8,582.0","8,476.0","8,595.3","8,460.7","-","0.81%"
"Sep 10, 2018","8,512.7","8,534.5","8,542.5","8,470.5","-","0.23%"
"Sep 07, 2018","8,492.8","8,460.7","8,560.4","8,459.4","-","-0.31%"
"Sep 06, 2018","8,519.0","8,603.6","8,609.5","8,464.3","-","-0.92%"
"Sep 05, 2018","8,597.8","8,686.6","8,693.7","8,569.4","-","-1.30%"
"Sep 04, 2018","8,711.0","8,719.0","8,735.2","8,664.2","-","-0.41%"
"Aug 31, 2018","8,746.9","8,723.9","8,772.0","8,717.2","-","0.15%"
"Aug 30, 2018","8,733.4","8,736.1","8,788.7","8,707.1","-","-0.22%"
"Aug 29, 2018","8,752.8","8,667.0","8,754.8","8,665.2","-","1.19%"
"Aug 28, 2018","8,649.8","8,661.9","8,670.9","8,634.3","-","0.15%"
"Aug 27, 2018","8,637.1","8,600.8","8,638.9","8,583.2","-","0.99%"
"Aug 24, 2018","8,552.8","8,505.2","8,557.5","8,504.4","-","0.96%"
"Aug 23, 2018","8,471.1","8,478.5","8,530.5","8,461.4","-","-0.14%"
"Aug 22, 2018","8,483.3","8,432.2","8,494.6","8,426.3","-","0.38%"
"Aug 21, 2018","8,451.5","8,447.2","8,502.0","8,441.4","-","0.35%"
"Aug 20, 2018","8,421.9","8,447.2","8,449.7","8,390.0","-","-0.08%"
"Aug 17, 2018","8,428.9","8,400.4","8,448.7","8,354.7","-","0.05%"
"Aug 16, 2018","8,424.7","8,465.0","8,480.1","8,410.5","-","0.29%"
"Aug 15, 2018","8,400.6","8,436.0","8,463.2","8,347.9","-","-1.20%"
"Aug 14, 2018","8,503.0","8,483.9","8,512.4","8,437.7","-","0.62%"
"Aug 13, 2018","8,450.3","8,472.0","8,527.6","8,447.3","-","-0.10%"
"Aug 10, 2018","8,458.4","8,459.2","8,490.8","8,429.3","-","-0.74%"
"Aug 09, 2018","8,521.8","8,522.4","8,557.6","8,512.2","-","-0.03%"
"Aug 08, 2018","8,524.7","8,507.4","8,543.7","8,486.1","-","0.10%"
"Aug 07, 2018","8,516.3","8,512.5","8,534.9","8,494.9","-","0.32%"
"Aug 06, 2018","8,489.2","8,434.3","8,489.9","8,423.7","-","0.61%"
"Aug 03, 2018","8,438.1","8,431.1","8,438.1","8,393.4","-","0.32%"
"Aug 02, 2018","8,411.5","8,239.4","8,421.1","8,239.4","-","1.37%"
"Aug 01, 2018","8,298.2","8,294.0","8,323.2","8,254.5","-","0.57%"
"Jul 31, 2018","8,251.5","8,237.5","8,298.3","8,191.5","-","0.54%"
"Jul 30, 2018","8,206.9","8,320.5","8,327.8","8,167.7","-","-1.41%"
"Jul 27, 2018","8,324.5","8,491.6","8,491.6","8,277.2","-","-1.41%"
"Jul 26, 2018","8,443.2","8,447.5","8,476.7","8,426.0","-","-1.44%"
"Jul 25, 2018","8,566.2","8,449.3","8,569.4","8,448.7","-","1.38%"
"Jul 24, 2018","8,449.4","8,505.6","8,529.0","8,414.6","-","0.47%"
"Jul 23, 2018","8,410.0","8,368.5","8,415.8","8,329.6","-","0.29%"
"Jul 20, 2018","8,385.4","8,418.4","8,440.6","8,377.6","-","-0.03%"
"Jul 19, 2018","8,387.9","8,401.9","8,429.6","8,378.7","-","-0.51%"
"Jul 18, 2018","8,430.9","8,450.5","8,455.0","8,406.1","-","-0.19%"
"Jul 17, 2018","8,446.6","8,318.4","8,463.2","8,314.8","-","0.62%"
"Jul 16, 2018","8,394.2","8,420.6","8,431.5","8,381.0","-","-0.24%"
"Jul 13, 2018","8,414.6","8,410.6","8,428.2","8,384.0","-","0.13%"
"Jul 12, 2018","8,403.7","8,301.2","8,406.5","8,298.6","-","1.69%"
"Jul 11, 2018","8,264.2","8,238.7","8,295.2","8,237.1","-","-0.53%"
"Jul 10, 2018","8,308.3","8,313.3","8,325.6","8,279.6","-","0.09%"
"Jul 09, 2018","8,300.7","8,272.4","8,302.5","8,238.4","-","0.95%"
"Jul 06, 2018","8,222.3","8,116.0","8,233.3","8,106.8","-","1.50%"
"Jul 05, 2018","8,101.0","8,058.8","8,106.2","8,014.6","-","1.25%"
"Jul 03, 2018","8,000.8","8,123.1","8,123.9","7,995.1","-","-1.17%"
"Jul 02, 2018","8,095.8","7,960.9","8,097.4","7,949.1","-","0.82%"
"Jun 29, 2018","8,029.9","8,064.9","8,099.5","8,019.2","-","0.13%"
"Jun 28, 2018","8,019.4","7,941.6","8,046.4","7,926.6","-","0.89%"
"Jun 27, 2018","7,948.3","8,093.0","8,129.7","7,946.7","-","-1.39%"
"Jun 26, 2018","8,060.6","8,052.7","8,106.5","8,028.5","-","0.43%"
"Jun 25, 2018","8,026.4","8,132.3","8,147.4","7,956.6","-","-2.21%"
"Jun 22, 2018","8,208.1","8,256.2","8,256.3","8,185.2","-","-0.28%"
"Jun 21, 2018","8,230.9","8,329.6","8,334.4","8,215.4","-","-0.87%"
"Jun 20, 2018","8,303.0","8,284.9","8,336.4","8,275.8","-","0.73%"
"Jun 19, 2018","8,242.9","8,164.0","8,245.1","8,140.3","-","-0.31%"
"Jun 18, 2018","8,268.7","8,211.4","8,274.4","8,194.3","-","-0.06%"
"Jun 15, 2018","8,273.6","8,261.5","8,288.5","8,234.0","-","-0.33%"
"Jun 14, 2018","8,300.8","8,248.5","8,314.2","8,248.5","-","1.04%"
"Jun 13, 2018","8,215.3","8,231.6","8,279.0","8,201.4","-","-0.05%"
"Jun 12, 2018","8,219.8","8,188.4","8,225.8","8,179.4","-","0.57%"
"Jun 11, 2018","8,173.4","8,151.9","8,195.0","8,147.8","-","0.22%"
"Jun 08, 2018","8,155.2","8,120.0","8,165.8","8,096.0","-","-0.00%"
"Jun 07, 2018","8,155.4","8,223.4","8,223.4","8,113.3","-","-0.78%"
"Jun 06, 2018","8,219.6","8,185.6","8,222.3","8,140.7","-","0.60%"
"Jun 05, 2018","8,170.2","8,165.2","8,185.1","8,136.4","-","0.33%"
"Jun 04, 2018","8,143.6","8,093.4","8,147.2","8,092.9","-","0.84%"
"Jun 01, 2018","8,075.6","7,991.4","8,076.6","7,989.1","-","1.67%"
"May 31, 2018","7,943.1","7,945.6","7,998.6","7,929.8","-","-0.12%"
"May 30, 2018","7,953.0","7,929.3","7,965.8","7,909.2","-","0.72%"
"May 29, 2018","7,895.9","7,898.1","7,939.3","7,850.9","-","-0.48%"
"May 25, 2018","7,934.1","7,923.4","7,958.7","7,912.4","-","0.16%"
"May 24, 2018","7,921.3","7,923.4","7,937.3","7,844.8","-","-0.06%"
"May 23, 2018","7,925.8","7,804.6","7,927.0","7,804.2","-","0.87%"
"May 22, 2018","7,857.1","7,903.9","7,918.4","7,845.8","-","-0.17%"
"May 21, 2018","7,870.6","7,887.5","7,919.4","7,837.4","-","0.57%"
"May 18, 2018","7,825.7","7,837.6","7,861.8","7,815.8","-","-0.51%"
"May 17, 2018","7,865.9","7,870.6","7,924.4","7,829.2","-","-0.39%"
"May 16, 2018","7,896.9","7,854.7","7,913.5","7,853.3","-","0.66%"
"May 15, 2018","7,845.4","7,869.1","7,872.1","7,804.6","-","-1.09%"
"May 14, 2018","7,931.8","7,946.5","7,981.7","7,920.7","-","0.17%"
"May 11, 2018","7,918.0","7,913.8","7,937.0","7,885.0","-","-0.11%"
"May 10, 2018","7,926.8","7,864.9","7,930.6","7,862.2","-","1.02%"
"May 09, 2018","7,846.5","7,775.2","7,849.6","7,748.8","-","1.15%"
"May 08, 2018","7,757.5","7,755.8","7,775.1","7,706.1","-","-0.09%"
"May 07, 2018","7,764.6","7,743.6","7,792.6","7,735.2","-","0.78%"
"May 04, 2018","7,704.5","7,533.4","7,720.7","7,526.2","-","1.92%"
"May 03, 2018","7,559.6","7,520.0","7,586.6","7,441.6","-","-0.01%"
"May 02, 2018","7,560.7","7,617.6","7,642.0","7,553.2","-","-0.56%"
"May 01, 2018","7,603.3","7,502.0","7,607.2","7,485.3","-","1.16%"
"Apr 30, 2018","7,516.4","7,589.1","7,638.1","7,502.8","-","-0.76%"
"Apr 27, 2018","7,574.1","7,679.1","7,681.5","7,531.9","-","0.10%"
"Apr 26, 2018","7,566.4","7,517.4","7,593.6","7,486.1","-","2.08%"
"Apr 25, 2018","7,411.9","7,412.4","7,442.4","7,312.5","-","0.07%"
"Apr 24, 2018","7,406.4","7,601.9","7,611.0","7,355.9","-","-2.10%"
"Apr 23, 2018","7,565.3","7,622.6","7,648.2","7,525.2","-","-0.28%"
"Apr 20, 2018","7,586.8","7,685.7","7,689.1","7,558.5","-","-1.58%"
"Apr 19, 2018","7,708.7","7,729.4","7,754.4","7,679.4","-","-0.85%"
"Apr 18, 2018","7,775.1","7,765.3","7,802.1","7,724.0","-","0.25%"
"Apr 17, 2018","7,755.9","7,667.5","7,776.4","7,657.4","-","2.11%"
"Apr 16, 2018","7,595.3","7,596.1","7,623.3","7,547.4","-","0.71%"
"Apr 13, 2018","7,542.0","7,619.0","7,627.3","7,507.9","-","-0.42%"
"Apr 12, 2018","7,573.8","7,540.8","7,603.8","7,531.1","-","1.11%"
"Apr 11, 2018","7,490.9","7,485.7","7,567.0","7,481.2","-","-0.49%"
"Apr 10, 2018","7,527.8","7,493.3","7,555.2","7,435.7","-","2.22%"
"Apr 09, 2018","7,364.5","7,382.9","7,514.6","7,357.3","-","0.61%"
"Apr 06, 2018","7,319.9","7,412.3","7,495.3","7,284.4","-","-2.45%"
"Apr 05, 2018","7,503.8","7,531.5","7,546.3","7,453.1","-","0.53%"
"Apr 04, 2018","7,464.2","7,198.6","7,485.2","7,198.6","-","1.59%"
"Apr 03, 2018","7,347.4","7,335.2","7,377.5","7,216.7","-","1.08%"
"Apr 02, 2018","7,269.2","7,425.5","7,462.7","7,191.6","-","-2.89%"
"Mar 29, 2018","7,485.7","7,386.0","7,553.5","7,320.2","-","1.86%"
"Mar 28, 2018","7,348.8","7,379.8","7,461.5","7,291.1","-","-1.05%"
"Mar 27, 2018","7,426.6","7,724.1","7,726.4","7,369.4","-","-3.32%"
"Mar 26, 2018","7,681.3","7,556.9","7,689.1","7,436.8","-","3.78%"
"Mar 23, 2018","7,401.8","7,601.0","7,629.9","7,401.6","-","-2.61%"
"Mar 22, 2018","7,599.9","7,692.8","7,745.1","7,596.6","-","-2.50%"
"Mar 21, 2018","7,794.6","7,805.8","7,882.5","7,766.7","-","-0.46%"
"Mar 20, 2018","7,830.8","7,814.0","7,849.4","7,785.3","-","0.31%"
"Mar 19, 2018","7,806.7","7,899.0","7,902.4","7,740.0","-","-2.21%"
"Mar 16, 2018","7,983.1","8,026.5","8,030.5","7,973.7","-","-0.16%"
"Mar 15, 2018","7,995.5","8,017.9","8,046.2","7,971.7","-","-0.13%"
"Mar 14, 2018","8,006.2","8,048.1","8,055.2","7,973.9","-","-0.08%"
"Mar 13, 2018","8,012.5","8,155.4","8,171.2","7,988.9","-","-1.18%"
"Mar 12, 2018","8,108.3","8,098.5","8,136.9","8,082.1","-","0.42%"
"Mar 09, 2018","8,074.3","7,976.1","8,074.4","7,967.5","-","1.93%"
"Mar 08, 2018","7,921.1","7,909.1","7,926.3","7,881.2","-","0.55%"
"Mar 07, 2018","7,877.7","7,793.8","7,884.6","7,788.5","-","0.24%"
"Mar 06, 2018","7,859.0","7,866.7","7,886.3","7,812.5","-","0.46%"
"Mar 05, 2018","7,822.9","7,705.0","7,846.0","7,678.0","-","1.03%"
"Mar 02, 2018","7,743.0","7,573.5","7,753.6","7,554.3","-","0.90%"
"Mar 01, 2018","7,674.2","7,802.0","7,835.5","7,602.5","-","-1.52%"
"Feb 28, 2018","7,792.3","7,895.5","7,917.1","7,792.3","-","-0.66%"
"Feb 27, 2018","7,844.2","7,940.3","7,961.1","7,844.2","-","-1.26%"
"Feb 26, 2018","7,944.3","7,881.4","7,944.6","7,874.2","-","1.34%"
"Feb 23, 2018","7,839.1","7,748.0","7,840.2","7,716.9","-","1.99%"
"Feb 22, 2018","7,686.0","7,721.5","7,758.9","7,665.8","-","0.04%"
"Feb 21, 2018","7,682.8","7,738.9","7,819.4","7,682.8","-","-0.30%"
"Feb 20, 2018","7,705.7","7,663.0","7,772.0","7,661.1","-","0.14%"
"Feb 16, 2018","7,695.2","7,703.9","7,774.7","7,681.4","-","-0.36%"
"Feb 15, 2018","7,722.8","7,653.9","7,723.9","7,576.2","-","1.80%"
"Feb 14, 2018","7,586.3","7,413.9","7,596.7","7,410.7","-","1.91%"
"Feb 13, 2018","7,444.0","7,363.3","7,459.6","7,358.3","-","0.46%"
"Feb 12, 2018","7,409.9","7,356.8","7,457.0","7,296.9","-","1.73%"
"Feb 09, 2018","7,283.6","7,263.7","7,329.8","7,001.7","-","1.73%"
"Feb 08, 2018","7,159.4","7,488.3","7,499.9","7,157.2","-","-4.19%"
"Feb 07, 2018","7,472.6","7,530.4","7,625.0","7,471.9","-","-1.25%"
"Feb 06, 2018","7,567.5","7,241.3","7,575.9","7,232.1","-","2.64%"
"Feb 05, 2018","7,372.9","7,590.3","7,727.1","7,372.3","-","-3.91%"
"Feb 02, 2018","7,672.9","7,793.3","7,819.1","7,668.7","-","-2.05%"
"Feb 01, 2018","7,833.2","7,843.5","7,911.8","7,807.7","-","-0.70%"
"Jan 31, 2018","7,888.2","7,914.1","7,926.4","7,849.1","-","0.28%"
"Jan 30, 2018","7,866.1","7,843.1","7,898.0","7,825.2","-","-0.82%"
"Jan 29, 2018","7,930.8","7,944.8","7,967.5","7,915.3","-","-0.49%"
"Jan 26, 2018","7,970.1","7,894.9","7,970.1","7,877.6","-","1.54%"
"Jan 25, 2018","7,849.1","7,904.3","7,907.3","7,824.7","-","-0.04%"
"Jan 24, 2018","7,852.5","7,916.1","7,936.0","7,808.6","-","-0.63%"
"Jan 23, 2018","7,902.6","7,862.6","7,909.3","7,860.5","-","0.83%"
"Jan 22, 2018","7,837.7","7,750.6","7,837.7","7,743.0","-","1.05%"
"Jan 19, 2018","7,756.0","7,750.0","7,766.1","7,718.9","-","0.34%"
"Jan 18, 2018","7,730.0","7,722.3","7,747.5","7,699.7","-","0.02%"
"Jan 17, 2018","7,728.7","7,680.6","7,739.8","7,647.2","-","1.09%"
"Jan 16, 2018","7,645.7","7,726.0","7,757.7","7,625.3","-","-0.32%"
"Jan 12, 2018","7,670.0","7,602.8","7,676.2","7,598.5","-","0.75%"
"Jan 11, 2018","7,613.2","7,576.0","7,613.2","7,563.6","-","0.69%"
"Jan 10, 2018","7,561.2","7,536.2","7,562.2","7,512.1","-","-0.23%"
"Jan 09, 2018","7,578.5","7,595.5","7,599.2","7,556.2","-","0.02%"
"Jan 08, 2018","7,577.0","7,548.6","7,581.1","7,545.8","-","0.35%"
"Jan 05, 2018","7,550.5","7,504.9","7,552.4","7,495.7","-","1.04%"
"Jan 04, 2018","7,472.5","7,485.2","7,493.6","7,463.8","-","0.15%"
"Jan 03, 2018","7,461.1","7,397.8","7,465.0","7,397.0","-","0.99%"
